"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.7551994346278","61.7902144868952","61.7283331725234","61.6768309184241","61.5848882330434","61.3674106182114","61.4620548335005","61.4857770475096","61.4391923291348","61.5605626026704","61.7448164300914","61.7455861188343","61.6735957392302","61.3765741732483","61.3296683046773","60.7675004449563","60.3665577074146","60.0660337182974","60.0277610779141","59.7483849468074","59.3038861424637","58.8289105732098","58.7129823956596","58.2072537670227","57.8258935299443","57.5958892355911","57.3324490554205","56.9736702651735","56.8372393272306","",
"Afghanistan","AFG","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.1199989318848","61.4000015258789","62.2400016784668","62.3699989318848","62.1599998474121","62.5499992370605","62.8600006103516","63.0800018310547","63.310001373291","63.6500015258789","64.0199966430664","61.9700012207031","61.1500015258789","60.5099983215332","59.2999992370605","58.3899993896484","57.2900009155273","56.3600006103516","53.8899993896484","51.3899993896484","50.2000007629395","47.810001373291","45.8800010681152","44.0900001525879","42.2999992370605","40.6599998474121","38.3600006103516","37.2599983215332","36.5999984741211","",
"Africa Western and Central","AFW","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1316010425766","60.0918624731106","60.1863228876375","60.1908440873789","60.131118085831","59.9363513473908","59.7130912063653","59.4920184185297","59.3229869308054","59.0183185034483","58.6409645990542","57.9133213043811","57.3027035611371","56.512920673721","56.1259175509547","55.6873352372339","55.126003670774","54.5327535518311","53.86925026398","53.0884415619278","52.2717462739845","51.4376257649866","50.5669195301415","49.4225159882748","48.5571757107622","48.4582429700909","47.9085602952907","47.3448171775587","46.8809914546781","",
"Angola","AGO","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1500015258789","33.5400009155273","33.6399993896484","33.0299987792969","32.5800018310547","31.9899997711182","31.8400001525879","32.0699996948242","30.6599998474121","30.1900005340576","30.4400005340576","29.2199993133545","28.9799995422363","28.1499996185303","30.1499996185303","32.6399993896484","35.0200004577637","37.560001373291","40.2000007629395","42.5400009155273","44.5200004577637","44.0999984741211","43.9900016784668","44.1500015258789","44.5400009155273","44.7999992370605","44.7999992370605","44.75","44.6500015258789","",
"Albania","ALB","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6100006103516","52.6300010681152","52.1399993896484","51.5900001525879","50.8400001525879","49","48.7200012207031","47.939998626709","46.310001373291","44.9199981689453","42.9599990844727","41.7000007629395","40.939998626709","39.7799987792969","38.560001373291","37.4300003051758","36.6800003051758","35.75","35.0499992370605","34.2599983215332","38.810001373291","37.5900001525879","37.5699996948242","36.7599983215332","36.7400016784668","36.2900009155273","34.9599990844727","33.7200012207031","32.7099990844727","",
"Andorra","AND","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0179071118695","32.2434098701557","31.6410620164888","31.2044874491436","30.460981938393","29.8334775987893","29.3073062044844","28.8762694793048","28.445301555218","28.1757846132091","27.869925136908","27.3667106101959","26.9355710329878","26.6712690544141","25.6245602725194","24.9717448956335","24.0294681821322","23.3325867540741","22.1191031920453","21.1287929380408","20.8499992439841","20.3302294165755","19.9649448116089","19.7562790139323","19.3354836479864","18.9594249789945","18.5014346686567","18.0825524037532","17.5741225366438","",
"United Arab Emirates","ARE","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5","9.40999984741211","9.28999996185303","9.18000030517578","9.02999973297119","9.03999996185303","9.02000045776367","8.97999954223633","8.97999954223633","8.96000003814697","8.23999977111816","7.59000015258789","6.96000003814697","6.3899998664856","5.8600001335144","5.38000011444092","4.92000007629395","4.51000022888184","4.11999988555908","3.78999996185303","3.48000001907349","3.1800000667572","2.90000009536743","2.64000010490417","2.38000011444092","2.16000008583069","1.94000005722046","1.75999999046326","1.66999995708466","",
"Argentina","ARG","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.479999989271164","0.46000000834465","0.550000011920929","0.589999973773956","0.790000021457672","1.12999999523163","1.1599999666214","1.13999998569489","1.10000002384186","0.980000019073486","1.22000002861023","1.35000002384186","1.69000005722046","1.86000001430511","1.6599999666214","1.44000005722046","1.61000001430511","1.76999998092651","1.82000005245209","1.87999999523163","0.879999995231628","0.839999973773956","0.889999985694885","0.819999992847443","0.389999985694885","0.189999997615814","0.0900000035762787","0.119999997317791","0.0799999982118607","",
